CO_AREA;CostCenter;ProfitCenter;Cost Element;Version;Value type;Currency Type;Valuation view;Functional Area;Fiscal Year;Fiscal Year Variant;Currency;Unit of Measure;;Quantity
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0042009;K4;EUR;M2;8.363,80;34623,85
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0042009;K4;EUR;M2;8.537,51;34651,1
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0042009;K4;EUR;M2;8.711,22;34678,35
0200;1001001600;28160105;5732105000;000;010;00;000;4000;0042009;K4;EUR;M2;8.884,93;34705,6
0200;1001001600;28160105;2739401000;000;010;00;000;4000;0042009;K4;EUR;M2;9.058,64;34732,85
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0042009;K4;EUR;M2;9.232,35;34760,1
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0042009;K4;EUR;M2;9.406,05;34787,35
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0042009;K4;EUR;M2;9.579,76;34814,6
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0042009;K4;EUR;M2;9.753,47;34841,85
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0042009;K4;EUR;M2;9.927,18;34869,1
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0042009;K4;EUR;M2;10.100,89;34896,35
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0042009;K4;EUR;M2;10.274,60;34923,6
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0042009;K4;EUR;M2;10.448,31;34950,85
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0042009;K4;EUR;M2;10.622,02;34978,1
0200;1001001600;28160105;1631110000;000;010;00;000;4000;0042010;K4;EUR;M2;15.337,92;35005,35
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0042010;K4;EUR;M2;15.685,34;35032,6
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0042010;K4;EUR;M2;16.032,76;35059,85
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0042010;K4;EUR;M2;16.380,18;35087,1
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0042010;K4;EUR;M2;16.727,60;35114,35
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0042010;K4;EUR;M2;17.075,02;35141,6
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0042010;K4;EUR;M2;17.422,44;35168,85
0200;1001001600;28160105;5732105000;000;010;00;000;4000;0042010;K4;EUR;M2;17.769,85;35196,1
0200;1001001600;28160105;2739401000;000;010;00;000;4000;0042010;K4;EUR;M2;18.117,27;35223,35
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0042010;K4;EUR;M2;18.464,69;35250,6
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0042010;K4;EUR;M2;18.812,11;35277,85
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0042010;K4;EUR;M2;19.159,53;35305,1
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0042010;K4;EUR;M2;19.506,95;35332,35
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0042010;K4;EUR;M2;19.854,37;35359,6
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0042010;K4;EUR;M2;20.201,78;35386,85
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0042010;K4;EUR;M2;20.549,20;35414,1
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0042010;K4;EUR;M2;20.896,62;35441,35
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0042010;K4;EUR;M2;21.244,04;35468,6
0200;1001001600;28160105;1631110000;000;010;00;000;4000;0042011;K4;EUR;M2;21.911,32;35495,85
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0042011;K4;EUR;M2;22.407,63;35523,1
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0042011;K4;EUR;M2;22.903,94;35550,35
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0042011;K4;EUR;M2;23.400,26;35577,6
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0042011;K4;EUR;M2;23.896,57;35604,85
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0042011;K4;EUR;M2;24.392,88;35632,1
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0042011;K4;EUR;M2;24.889,19;35659,35
0200;1001001600;28160105;5732105000;000;010;00;000;4000;0042011;K4;EUR;M2;25.385,51;35686,6
0200;1001001600;28160105;2739401000;000;010;00;000;4000;0042011;K4;EUR;M2;25.881,82;35713,85
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0042011;K4;EUR;M2;26.378,13;35741,1
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0042011;K4;EUR;M2;26.874,44;35768,35
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0042011;K4;EUR;M2;27.370,75;35795,6
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0042011;K4;EUR;M2;27.867,07;35822,85
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0042011;K4;EUR;M2;28.363,38;35850,1
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0042011;K4;EUR;M2;28.859,69;35877,35
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0042011;K4;EUR;M2;29.356,00;35904,6
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0042011;K4;EUR;M2;29.852,32;35931,85
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0042011;K4;EUR;M2;30.348,63;35959,1
0200;1001001600;28160105;1631110000;000;010;00;000;4000;0052008;K4;EUR;M2;3.651,89;35986,35
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0052008;K4;EUR;M2;3.734,61;36013,6
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0052008;K4;EUR;M2;3.817,32;36040,85
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0052008;K4;EUR;M2;3.900,04;36068,1
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0052008;K4;EUR;M2;3.982,76;36095,35
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0052008;K4;EUR;M2;4.065,48;36122,6
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0052008;K4;EUR;M2;4.148,20;36149,85
0200;1001001600;28160105;5732105000;000;010;00;000;4000;0052008;K4;EUR;M2;4.230,92;36177,1
0200;1001001600;28160105;2739401000;000;010;00;000;4000;0052008;K4;EUR;M2;4.313,64;36204,35
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0052008;K4;EUR;M2;4.396,36;36231,6
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0052008;K4;EUR;M2;4.479,07;36258,85
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0052008;K4;EUR;M2;4.561,79;36286,1
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0052008;K4;EUR;M2;4.644,51;36313,35
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0052008;K4;EUR;M2;4.727,23;36340,6
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0052008;K4;EUR;M2;4.809,95;36367,85
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0052008;K4;EUR;M2;4.892,67;36395,1
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0052008;K4;EUR;M2;4.975,39;36422,35
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0052008;K4;EUR;M2;5.058,10;36449,6
0200;1001001600;28160105;1631110000;000;010;00;000;4000;0052009;K4;EUR;M2;7.303,77;36476,85
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0052009;K4;EUR;M2;7.469,21;36504,1
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0052009;K4;EUR;M2;7.634,65;36531,35
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0052009;K4;EUR;M2;7.800,09;36558,6
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0052009;K4;EUR;M2;7.965,52;36585,85
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0052009;K4;EUR;M2;8.130,96;36613,1
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0052009;K4;EUR;M2;8.296,40;36640,35
0200;1001001600;28160105;5732105000;000;010;00;000;4000;0052009;K4;EUR;M2;8.461,84;36667,6
0200;1001001600;28160105;2739401000;000;010;00;000;4000;0052009;K4;EUR;M2;8.627,27;36694,85
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0052009;K4;EUR;M2;8.792,71;36722,1
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0052009;K4;EUR;M2;8.958,15;36749,35
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0052009;K4;EUR;M2;9.123,58;36776,6
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0052009;K4;EUR;M2;9.289,02;36803,85
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0052009;K4;EUR;M2;9.454,46;36831,1
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0052009;K4;EUR;M2;9.619,90;36858,35
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0052009;K4;EUR;M2;9.785,33;36885,6
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0052009;K4;EUR;M2;9.950,77;36912,85
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0052009;K4;EUR;M2;10.116,21;36940,1
0200;1001001600;28160105;1631110000;000;010;00;000;4000;0052010;K4;EUR;M2;14.607,55;36967,35
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0052010;K4;EUR;M2;14.938,42;36994,6
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0052010;K4;EUR;M2;15.269,30;37021,85
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0052010;K4;EUR;M2;15.600,17;37049,1
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0052010;K4;EUR;M2;15.931,05;37076,35
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0052010;K4;EUR;M2;16.261,92;37103,6
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0052010;K4;EUR;M2;16.592,80;37130,85
0200;1001001600;28160105;5732105000;000;010;00;000;4000;0052010;K4;EUR;M2;16.923,67;37158,1
0200;1001001600;28160105;2739401000;000;010;00;000;4000;0052010;K4;EUR;M2;17.254,55;37185,35
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0052010;K4;EUR;M2;17.585,42;37212,6
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0052010;K4;EUR;M2;17.916,29;37239,85
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0052010;K4;EUR;M2;18.247,17;37267,1
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0052010;K4;EUR;M2;18.578,04;37294,35
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0052010;K4;EUR;M2;18.908,92;37321,6
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0052010;K4;EUR;M2;19.239,79;37348,85
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0052010;K4;EUR;M2;19.570,67;37376,1
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0052010;K4;EUR;M2;19.901,54;37403,35
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0052010;K4;EUR;M2;20.232,42;37430,6
0200;1001001600;28160105;1631110000;000;010;00;000;4000;0052011;K4;EUR;M2;21.911,32;37457,85
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0052011;K4;EUR;M2;22.407,63;37485,1
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0052011;K4;EUR;M2;22.903,94;37512,35
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0052011;K4;EUR;M2;23.400,26;37539,6
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0052011;K4;EUR;M2;23.896,57;37566,85
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0052011;K4;EUR;M2;24.392,88;37594,1
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0052011;K4;EUR;M2;24.889,19;37621,35
0200;1001001600;28160105;5732105000;000;010;00;000;4000;0052011;K4;EUR;M2;25.385,51;37648,6
0200;1001001600;28160105;2739401000;000;010;00;000;4000;0052011;K4;EUR;M2;25.881,82;37675,85
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0052011;K4;EUR;M2;26.378,13;37703,1
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0052011;K4;EUR;M2;26.874,44;37730,35
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0052011;K4;EUR;M2;27.370,75;37757,6
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0052011;K4;EUR;M2;27.867,07;37784,85
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0052011;K4;EUR;M2;28.363,38;37812,1
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0052011;K4;EUR;M2;28.859,69;37839,35
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0052011;K4;EUR;M2;29.356,00;37866,6
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0052011;K4;EUR;M2;29.852,32;37893,85
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0052011;K4;EUR;M2;30.348,63;37921,1
0200;1001001600;28160105;1631110000;000;010;00;000;4000;0062008;K4;EUR;M2;3.651,89;37948,35
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062008;K4;EUR;M2;3.734,61;37975,6
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062008;K4;EUR;M2;3.817,32;38002,85
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062008;K4;EUR;M2;3.900,04;38030,1
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062008;K4;EUR;M2;3.982,76;38057,35
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062008;K4;EUR;M2;4.065,48;38084,6
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062008;K4;EUR;M2;4.148,20;38111,85
0200;1001001600;28160105;5732105000;000;010;00;000;4000;0062008;K4;EUR;M2;4.230,92;38139,1
0200;1001001600;28160105;2739401000;000;010;00;000;4000;0062008;K4;EUR;M2;4.313,64;38166,35
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062008;K4;EUR;M2;4.396,36;38193,6
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062008;K4;EUR;M2;4.479,07;38220,85
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062008;K4;EUR;M2;4.561,79;38248,1
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062008;K4;EUR;M2;4.644,51;38275,35
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062008;K4;EUR;M2;4.727,23;38302,6
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062008;K4;EUR;M2;4.809,95;38329,85
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062008;K4;EUR;M2;4.892,67;38357,1
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062008;K4;EUR;M2;4.975,39;38384,35
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062008;K4;EUR;M2;5.058,10;38411,6
0200;1001001600;28160105;1631110000;000;010;00;000;4000;0062009;K4;EUR;M2;7.303,77;38438,85
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062009;K4;EUR;M2;7.469,21;38466,1
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062009;K4;EUR;M2;7.634,65;38493,35
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062009;K4;EUR;M2;7.800,09;38520,6
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062009;K4;EUR;M2;7.965,52;38547,85
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062009;K4;EUR;M2;8.130,96;38575,1
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062009;K4;EUR;M2;8.296,40;38602,35
0200;1001001600;28160105;5732105000;000;010;00;000;4000;0062009;K4;EUR;M2;8.461,84;38629,6
0200;1001001600;28160105;2739401000;000;010;00;000;4000;0062009;K4;EUR;M2;8.627,27;38656,85
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062009;K4;EUR;M2;8.792,71;38684,1
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062009;K4;EUR;M2;8.958,15;38711,35
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062009;K4;EUR;M2;9.123,58;38738,6
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062009;K4;EUR;M2;9.289,02;38765,85
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062009;K4;EUR;M2;9.454,46;38793,1
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062009;K4;EUR;M2;9.619,90;38820,35
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062009;K4;EUR;M2;9.785,33;38847,6
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062009;K4;EUR;M2;9.950,77;38874,85
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062009;K4;EUR;M2;10.116,21;38902,1
0200;1001001600;28160105;1631110000;000;010;00;000;4000;0062010;K4;EUR;M2;14.607,55;38929,35
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062010;K4;EUR;M2;14.938,42;38956,6
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062010;K4;EUR;M2;15.269,30;38983,85
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062010;K4;EUR;M2;15.600,17;39011,1
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062010;K4;EUR;M2;15.931,05;39038,35
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062010;K4;EUR;M2;16.261,92;39065,6
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062010;K4;EUR;M2;16.592,80;39092,85
0200;1001001600;28160105;5732105000;000;010;00;000;4000;0062010;K4;EUR;M2;16.923,67;39120,1
0200;1001001600;28160105;2739401000;000;010;00;000;4000;0062010;K4;EUR;M2;17.254,55;39147,35
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062010;K4;EUR;M2;17.585,42;39174,6
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062010;K4;EUR;M2;17.916,29;39201,85
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062010;K4;EUR;M2;18.247,17;39229,1
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062010;K4;EUR;M2;18.578,04;39256,35
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062010;K4;EUR;M2;18.908,92;39283,6
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062010;K4;EUR;M2;19.239,79;39310,85
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062010;K4;EUR;M2;19.570,67;39338,1
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062010;K4;EUR;M2;19.901,54;39365,35
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062010;K4;EUR;M2;20.232,42;39392,6
0200;1001001600;28160105;1631110000;000;010;00;000;4000;0062011;K4;EUR;M2;21.911,32;39419,85
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062011;K4;EUR;M2;22.407,63;39447,1
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062011;K4;EUR;M2;22.903,94;39474,35
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062011;K4;EUR;M2;23.400,26;39501,6
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062011;K4;EUR;M2;23.896,57;39528,85
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062011;K4;EUR;M2;24.392,88;39556,1
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062011;K4;EUR;M2;24.889,19;39583,35
0200;1001001600;28160105;5732105000;000;010;00;000;4000;0062011;K4;EUR;M2;25.385,51;39610,6
0200;1001001600;28160105;2739401000;000;010;00;000;4000;0062011;K4;EUR;M2;25.881,82;39637,85
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062011;K4;EUR;M2;26.378,13;39665,1
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062011;K4;EUR;M2;26.874,44;39692,35
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062011;K4;EUR;M2;27.370,75;39719,6
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062011;K4;EUR;M2;27.867,07;39746,85
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062011;K4;EUR;M2;28.363,38;39774,1
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062011;K4;EUR;M2;28.859,69;39801,35
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062011;K4;EUR;M2;29.356,00;39828,6
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062011;K4;EUR;M2;29.852,32;39855,85
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062011;K4;EUR;M2;30.348,63;39883,1
0200;1001001600;28160105;1631110000;000;010;00;000;4000;0062011;K4;EUR;M2;3.651,89;39910,35
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062011;K4;EUR;M2;3.734,61;39937,6
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062011;K4;EUR;M2;3.817,32;39964,85
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062011;K4;EUR;M2;3.900,04;39992,1
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062011;K4;EUR;M2;3.982,76;40019,35
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062011;K4;EUR;M2;4.065,48;40046,6
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062011;K4;EUR;M2;4.148,20;40073,85
0200;1001001600;28160105;5732105000;000;010;00;000;4000;0062011;K4;EUR;M2;4.230,92;40101,1
0200;1001001600;28160105;2739401000;000;010;00;000;4000;0062011;K4;EUR;M2;4.313,64;40128,35
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062011;K4;EUR;M2;4.396,36;40155,6
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062011;K4;EUR;M2;4.479,07;40182,85
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062011;K4;EUR;M2;4.561,79;40210,1
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062011;K4;EUR;M2;4.644,51;40237,35
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062011;K4;EUR;M2;4.727,23;40264,6
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062011;K4;EUR;M2;4.809,95;40291,85
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0062011;K4;EUR;M2;4.892,67;40319,1
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0062011;K4;EUR;M2;4.975,39;40346,35
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0062011;K4;EUR;M2;5.058,10;40373,6
0200;1001001600;28160105;1631110000;000;010;00;000;4000;0072008;K4;EUR;M2;3.651,89;40400,85
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0072008;K4;EUR;M2;3.734,61;40428,1
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0072008;K4;EUR;M2;3.817,32;40455,35
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0072008;K4;EUR;M2;3.900,04;40482,6
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0072008;K4;EUR;M2;3.982,76;40509,85
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0072008;K4;EUR;M2;4.065,48;40537,1
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0072008;K4;EUR;M2;4.148,20;40564,35
0200;1001001600;28160105;5732105000;000;010;00;000;4000;0072008;K4;EUR;M2;4.230,92;40591,6
0200;1001001600;28160105;2739401000;000;010;00;000;4000;0072008;K4;EUR;M2;4.313,64;40618,85
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0072008;K4;EUR;M2;4.396,36;40646,1
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0072008;K4;EUR;M2;4.479,07;40673,35
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0072008;K4;EUR;M2;4.561,79;40700,6
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0072008;K4;EUR;M2;4.644,51;40727,85
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0072008;K4;EUR;M2;4.727,23;40755,1
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0072008;K4;EUR;M2;4.809,95;40782,35
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0072008;K4;EUR;M2;4.892,67;40809,6
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0072008;K4;EUR;M2;4.975,39;40836,85
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0072008;K4;EUR;M2;5.058,10;40864,1
0200;1001001600;28160105;1631110000;000;010;00;000;4000;0072009;K4;EUR;M2;7.303,77;40891,35
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0072009;K4;EUR;M2;7.469,21;40918,6
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0072009;K4;EUR;M2;7.634,65;40945,85
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0072009;K4;EUR;M2;7.800,09;40973,1
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0072009;K4;EUR;M2;7.965,52;41000,35
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0072009;K4;EUR;M2;8.130,96;41027,6
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0072009;K4;EUR;M2;8.296,40;41054,85
0200;1001001600;28160105;5732105000;000;010;00;000;4000;0072009;K4;EUR;M2;8.461,84;41082,1
0200;1001001600;28160105;2739401000;000;010;00;000;4000;0072009;K4;EUR;M2;8.627,27;41109,35
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0072009;K4;EUR;M2;8.792,71;41136,6
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0072009;K4;EUR;M2;8.958,15;41163,85
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0072009;K4;EUR;M2;9.123,58;41191,1
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0072009;K4;EUR;M2;9.289,02;41218,35
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0072009;K4;EUR;M2;9.454,46;41245,6
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0072009;K4;EUR;M2;9.619,90;41272,85
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0072009;K4;EUR;M2;9.785,33;41300,1
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0072009;K4;EUR;M2;9.950,77;41327,35
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0072009;K4;EUR;M2;10.116,21;41354,6
0200;1001001600;28160105;1631110000;000;010;00;000;4000;0072010;K4;EUR;M2;14.607,55;41381,85
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0072010;K4;EUR;M2;14.938,42;41409,1
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0072010;K4;EUR;M2;15.269,30;41436,35
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0072010;K4;EUR;M2;15.600,17;41463,6
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0072010;K4;EUR;M2;15.931,05;41490,85
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0072010;K4;EUR;M2;16.261,92;41518,1
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0072010;K4;EUR;M2;16.592,80;41545,35
0200;1001001600;28160105;5732105000;000;010;00;000;4000;0072010;K4;EUR;M2;16.923,67;41572,6
0200;1001001600;28160105;2739401000;000;010;00;000;4000;0072010;K4;EUR;M2;17.254,55;41599,85
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0072010;K4;EUR;M2;17.585,42;41627,1
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0072010;K4;EUR;M2;17.916,29;41654,35
0200;1001001600;28160105;9900000003;000;010;00;000;4000;0072010;K4;EUR;M2;18.247,17;41681,6
0200;1001001600;28160105;9900000001;000;010;00;000;4000;0072010;K4;EUR;M2;18.578,04;41708,85
0200;1001001600;28160105;9900000002;000;010;00;000;4000;0072010;K4;EUR;M2;18.908,92;41736,1
